CD_MUN,NOME_CLEAN,latitude,longitude
1721000,palmasTO,-10.220182874151416,-48.15209201507636
1721109,tocantiniaTO,-9.603364360795942,-48.14091536841144
1721208,tocantinopolisTO,-6.256849812182863,-47.538071737457685
1721257,tupiramaTO,-8.938579127185875,-48.259595449051496
1721307,tupiratinsTO,-8.356587102132384,-48.21068209745448
1722081,wanderlandiaTO,-6.910060105446324,-48.00198171323896
1722107,xambioaTO,-6.54543660430406,-48.45103512240715
2100055,acailandiaMA,-4.785820890415968,-47.33242907117985
2100105,afonso cunhaMA,-4.214790107079181,-43.297430229703835
2100154,agua doce do maranhaoMA,-2.94642422866268,-42.166194872028534
2100204,alcantaraMA,-2.3792983812134896,-44.53986834491285
2100303,aldeias altasMA,-4.502745644936416,-43.38346414139303
2100402,altamira do maranhaoMA,-4.167027464311263,-45.502813113872996
2100436,alto alegre do maranhaoMA,-4.2106282704267315,-44.39583874722989
2100477,alto alegre do pindareMA,-3.8702637576610646,-46.001686005942275
2100501,alto parnaibaMA,-9.508467070423112,-46.21330095588564
2100550,amapa do maranhaoMA,-1.6730748385736858,-45.948044373181794
2100600,amarante do maranhaoMA,-5.278402484403335,-46.582004574258264
2100709,anajatubaMA,-3.255633531069549,-44.59922895315907
2100808,anapurusMA,-3.5438865129200168,-43.107750359413615
2100832,apicum-acuMA,-1.5353379468429615,-45.087375343162236
2100873,araguanaMA,-3.079095824812104,-45.78733368103661
2100907,araiosesMA,-2.9722522066761794,-42.01698100820636
2100956,arameMA,-5.027710207070141,-45.945967857598895
2101004,arariMA,-3.5333806515867585,-44.72737404976154
2101103,axixaMA,-2.8438731766771146,-44.09864936622786
2101202,bacabalMA,-4.171104529992904,-44.76188059603843
2101251,bacabeiraMA,-2.9363463905481577,-44.35796914407979
2101301,bacuriMA,-1.6832778047648034,-45.162549619438856
2101350,bacuritubaMA,-2.6996004459343883,-44.6951675965047
2101400,balsasMA,-8.237647993739314,-46.34275815537783
2101509,barao de grajauMA,-6.592878943316633,-43.18805147494408
2101608,barra do cordaMA,-5.504129810014676,-45.18308476594356
2101707,barreirinhasMA,-2.839761202056002,-42.91011090308441
2101731,belaguaMA,-3.1013039597471406,-43.46235261596102
2101772,bela vista do maranhaoMA,-3.757827821827417,-45.265952911643645
2101806,benedito leiteMA,-7.120543451549595,-44.568301807954455
2101905,bequimaoMA,-2.4309372667641274,-44.78566592122583
2101939,bernardo do mearimMA,-4.680138081384016,-44.68783723662339
2101970,boa vista do gurupiMA,-1.7620719091962673,-46.17891782111694
2102002,bom jardimMA,-3.9004037961956914,-46.418266729046266
2102036,bom jesus das selvasMA,-4.600799780989829,-46.68863505203131
2102077,bom lugarMA,-4.346633514771693,-45.020965195873124
2102101,brejoMA,-3.6870164812548594,-42.82851142490705
2102150,brejo de areiaMA,-4.3651042720429,-45.650058780755955
2102200,buritiMA,-3.900464609833033,-43.001512333779615
2102309,buriti bravoMA,-5.789168014812859,-43.83050779950404
2102325,buriticupuMA,-4.493787953972318,-46.342415858385195
2102358,buritiranaMA,-5.518161898886841,-47.061818541437574
2102374,cachoeira grandeMA,-3.1200876832629048,-43.930933599535116
2102408,cajapioMA,-2.8744429822129978,-44.59876862664492
2102507,cajariMA,-3.390636306270944,-45.05272626695404
2102556,campestre do maranhaoMA,-6.176198372168443,-47.26384592103663
2102606,candido mendesMA,-1.6171579819034105,-45.67668302775395
2102705,cantanhedeMA,-3.621611604449397,-44.26269031233271
2102754,capinzal do norteMA,-4.68212627675219,-44.30624111733779
2102804,carolinaMA,-7.376415260493034,-47.21124708951703
2102903,carutaperaMA,-1.3500791064277862,-46.02940753914176
2103000,caxiasMA,-4.866408970389228,-43.29918744479204
2103109,cedralMA,-1.977464536376737,-44.593760283222494
2103125,central do maranhaoMA,-2.2548766604556865,-44.85793307127572
2103158,centro do guilhermeMA,-2.428719645117895,-46.117002956533476
2103174,centro novo do maranhaoMA,-3.0707099031719958,-46.533633759997166
2103208,chapadinhaMA,-3.848756056961637,-43.453841043077894
2103257,cidelandiaMA,-5.057160892442751,-47.829783437792024
2103307,codoMA,-4.607251809468004,-43.88600855179919
2103406,coelho netoMA,-4.248051258463289,-43.11193777993606
2103505,colinasMA,-6.055721011076946,-44.181440625297874
2103554,conceicao do lago-acuMA,-3.797023882610115,-44.838523315126025
2103604,coroataMA,-4.102201114328248,-44.145300689147376
2103703,cururupuMA,-1.6728720206679117,-44.82059817730686
2103752,davinopolisMA,-5.598712784337644,-47.300452899522234
2103802,dom pedroMA,-5.02128069334433,-44.39709685133815
2103901,duque bacelarMA,-4.099139731932761,-43.009872906446695
2104008,esperantinopolisMA,-4.899065469873294,-44.89050216847442
2104057,estreitoMA,-6.782434606975884,-47.20117355247225
2104073,feira nova do maranhaoMA,-7.018613590388454,-46.62675798157913
2104081,fernando falcaoMA,-6.173799090498756,-45.30617843204767
2104099,formosa da serra negraMA,-6.514205378607243,-46.186257372948035
2104107,fortaleza dos nogueirasMA,-6.94193762572476,-46.08192386789539
2104206,fortunaMA,-5.634281826025215,-44.014656249566514
2104305,godofredo vianaMA,-1.3700885672742105,-45.76253895966769
2104404,goncalves diasMA,-5.152255336812873,-44.172000963268516
2104503,governador archerMA,-4.999497703244159,-44.22150235113642
2104552,governador edison lobaoMA,-5.71847036508523,-47.324774519835245
2104602,governador eugenio barrosMA,-5.366801469323532,-44.095603496523175
2104628,governador luiz rochaMA,-5.528300655153965,-44.090224512234705
2104651,governador newton belloMA,-3.4190992199958585,-45.925891568857764
2104677,governador nunes freireMA,-2.0617405052909925,-45.81821318418781
2104701,graca aranhaMA,-5.414802413273806,-44.318119708634285
2104800,grajauMA,-5.84022746464438,-46.014944754923526
2104909,guimaraesMA,-2.1462370333003826,-44.66227225343571
2105005,humberto de camposMA,-2.668546638497709,-43.57546357794357
2105104,icatuMA,-2.6506183279913746,-43.86228127618277
2105153,igarape do meioMA,-3.6564659845259215,-45.12382917986505
2105203,igarape grandeMA,-4.592090604973617,-44.826239545482196
2105302,imperatrizMA,-5.339771432693242,-47.57523826936012
2105351,itaipava do grajauMA,-5.185122971737674,-45.6781492476102
2105401,itapecuru mirimMA,-3.387319007591878,-44.277659765373635
2105427,itinga do maranhaoMA,-4.2712913434919875,-47.26052200274122
2105450,jatobaMA,-5.852250347035397,-44.29399629771541
2105476,jenipapo dos vieirasMA,-5.392409661408557,-45.57583649939095
2105500,joao lisboaMA,-5.22932844379221,-47.12638856336238
2105609,joselandiaMA,-5.0160487005237995,-44.755579173265644
2105658,junco do maranhaoMA,-1.918482685644924,-46.11787540505287
2105708,lago da pedraMA,-4.738995270843861,-45.20530645816117
2105807,lago do juncoMA,-4.52255366503266,-44.97657031014129
2105906,lago verdeMA,-3.989454082098664,-44.88205817118949
2105922,lagoa do matoMA,-6.032194450906519,-43.49563668709863
2105948,lago dos rodriguesMA,-4.588604838282453,-44.9309181329815
2105963,lagoa grande do maranhaoMA,-4.929709854013546,-45.40303251425314
2105989,lajeado novoMA,-6.103488779814067,-46.92947536923234
2106003,lima camposMA,-4.556896413060956,-44.46474223651812
2106102,loretoMA,-7.22071444001101,-45.21984049922421
2106201,luis dominguesMA,-1.386971623774211,-45.889810745710875
2106300,magalhaes de almeidaMA,-3.2993566891132464,-42.183493677188515
2106326,maracacumeMA,-1.9842781997622845,-45.99395727022625
2106359,maraja do senaMA,-4.705012343095014,-45.62851599650588
2106375,maranhaozinhoMA,-2.412553541439759,-45.946907840724435
2106409,mata romaMA,-3.625897454271996,-43.22736608255854
2106508,matinhaMA,-3.0714437969702275,-45.00180943591642
2106607,matoesMA,-5.388663732463087,-43.30724733304779
2106631,matoes do norteMA,-3.7566486676791033,-44.47768891760346
2106672,milagres do maranhaoMA,-3.49654222998387,-42.79490114124989
2106706,miradorMA,-6.453893986998094,-44.95100242912792
2106755,miranda do norteMA,-3.5314201997327106,-44.5268515491603
2106805,mirinzalMA,-2.0586948848639017,-44.84327106214688
2106904,moncaoMA,-3.4906511352418397,-45.3210523757483
2107001,montes altosMA,-5.8580024051300255,-47.04154243546221
2107100,morrosMA,-2.9740567755676603,-43.776740582982434
2107209,nina rodriguesMA,-3.4288292503070106,-43.81293691738833
2107258,nova colinasMA,-7.144311474221029,-46.26452040733702
2107308,nova iorqueMA,-6.749951945294918,-44.04004837723481
2107357,nova olinda do maranhaoMA,-2.8960415404112094,-45.955276530673856
2107407,olho d'agua das cunhasMA,-4.094632503719687,-45.12034869293021
2107456,olinda nova do maranhaoMA,-2.975552100904483,-45.008850519259255
2107506,paco do lumiarMA,-2.50522863436882,-44.12406886784485
2107605,palmeirandiaMA,-2.691991364098513,-45.02339472149629
2107704,paraibanoMA,-6.403787063793656,-43.92399146359224
2107803,parnaramaMA,-5.637852583574018,-43.46283516834416
2107902,passagem francaMA,-6.15267399622611,-43.75837290330579
2108009,pastos bonsMA,-6.6322138233595,-44.180646351508045
2108058,paulino nevesMA,-2.854661732188671,-42.610931639789385
2108108,paulo ramosMA,-4.521937456871448,-45.39435384274498
2108207,pedreirasMA,-4.61802446868502,-44.58137663753835
2108256,pedro do rosarioMA,-2.989010996487976,-45.43076053846887
2108306,penalvaMA,-3.2515783600928807,-45.29779404624961
2108405,peri mirimMA,-2.5705583159992447,-44.89581964362382
2108454,peritoroMA,-4.419844726546945,-44.281182032824866
2108504,pindare-mirimMA,-3.6932756310902386,-45.44015965613366
2108603,pinheiroMA,-2.4981150470203843,-45.12690338414623
2108702,pio xiiMA,-3.8515294658105934,-45.09315766062913
2108801,pirapemasMA,-3.782860886114764,-44.17259357537169
2108900,pocao de pedrasMA,-4.786829137923825,-44.911837140286956
2109007,porto francoMA,-6.368748899194636,-47.17994218733104
2109056,porto rico do maranhaoMA,-1.8838531265682161,-44.63312810819091
2109106,presidente dutraMA,-5.283075398349174,-44.457093364872144
2109205,presidente juscelinoMA,-3.0896661957231184,-44.0778833405631
2109239,presidente mediciMA,-2.3189547281469793,-45.77336870335322
2109270,presidente sarneyMA,-2.5866558141553577,-45.36152817807247
2109304,presidente vargasMA,-3.3461017105156468,-43.95590953933521
2109403,primeira cruzMA,-2.709182555285374,-43.36279571131895
2109452,raposaMA,-2.437586070138451,-44.08967783387302
2109502,riachaoMA,-7.5979235679659265,-46.6594025654951
2109551,ribamar fiqueneMA,-5.958385363134399,-47.31610720993671
2109601,rosarioMA,-2.956326235698078,-44.20187825242142
2109700,sambaibaMA,-7.431842016663967,-45.5562729978844
2109759,santa filomena do maranhaoMA,-5.518972609182384,-44.618507870944825
2109809,santa helenaMA,-2.418953480214733,-45.37108399488223
2109908,santa inesMA,-3.8735191466282295,-45.436753494286464
2110005,santa luziaMA,-4.269897679218625,-45.93160108203158
2110039,santa luzia do paruaMA,-2.5399278317208682,-45.772286001905194
2110104,santa quiteria do maranhaoMA,-3.3451988846057157,-42.880031041248166
2110203,santa ritaMA,-3.159539654374191,-44.32871232917122
2110237,santana do maranhaoMA,-3.1972227070322172,-42.61470167938495
2110278,santo amaro do maranhaoMA,-2.623224888440854,-43.18409307049114
2110302,santo antonio dos lopesMA,-4.826407914465005,-44.48116127405396
2110401,sao benedito do rio pretoMA,-3.3753238130641234,-43.61845522721258
2110500,sao bentoMA,-2.798067646303843,-44.999278499122546
2110609,sao bernardoMA,-3.311987387053833,-42.40606115383866
2110658,sao domingos do azeitaoMA,-6.833216201446946,-44.61736197102174
2110708,sao domingos do maranhaoMA,-5.638220410958539,-44.336556367988166
2110807,sao felix de balsasMA,-7.091898901764877,-44.88347638043252
2110856,sao francisco do brejaoMA,-5.158489753881129,-47.35371556122274
2110906,sao francisco do maranhaoMA,-6.208666089905495,-43.11391530830058
2111003,sao joao batistaMA,-3.0060263940915446,-44.76459995016976
2111029,sao joao do caruMA,-3.510843460731962,-46.379051778527945
2111052,sao joao do paraisoMA,-6.4633878166964465,-46.9004306873578
2111078,sao joao do soterMA,-5.040176059557607,-43.766643138272066
2111102,sao joao dos patosMA,-6.5594084010664515,-43.638076779964564
2111201,sao jose de ribamarMA,-2.5742571484069257,-44.13052223330443
2111250,sao jose dos basiliosMA,-5.039816634716826,-44.56835467001678
2111300,sao luisMA,-2.6336906486216902,-44.28090421619838
2111409,sao luis gonzaga do maranhaoMA,-4.377375132267723,-44.62313711633171
2111508,sao mateus do maranhaoMA,-3.99021260438137,-44.52765929263151
2111532,sao pedro da agua brancaMA,-5.133523685094868,-48.368979517091276
2111573,sao pedro dos crentesMA,-6.819536977950482,-46.707409051523285
2111607,sao raimundo das mangabeirasMA,-7.013853394626152,-45.69094108120047
2111631,sao raimundo do doca bezerraMA,-5.089682001112326,-45.14617299000266
2111672,sao robertoMA,-5.018790007342958,-45.034746319328065
2111706,sao vicente ferrerMA,-2.877207909044699,-44.94154139735113
2111722,satubinhaMA,-3.9386276636261552,-45.25921971684989
2111748,senador alexandre costaMA,-5.261045587493673,-43.98464896666504
2111763,senador la rocqueMA,-5.388541343626187,-47.144356333896575
2111789,serrano do maranhaoMA,-1.8733246794973173,-45.017327799738815
2111805,sitio novoMA,-6.227867170451258,-46.595573701060935
2111904,sucupira do norteMA,-6.509858655293405,-44.339003502766495
2111953,sucupira do riachaoMA,-6.406772901223579,-43.48520094522506
2112001,tasso fragosoMA,-8.332008844352648,-45.88629736297251
2112100,timbirasMA,-4.153038209802827,-43.81348780600902
2112209,timonMA,-5.185590869983894,-42.981074447779115
2112233,trizidela do valeMA,-4.539301316693626,-44.68177808927677
2112274,tufilandiaMA,-3.7580688118157806,-45.58129054778059
2112308,tuntumMA,-5.610438958335095,-44.73062415555672
2112407,turiacuMA,-1.7652720050121364,-45.463090331127276
2112456,turilandiaMA,-2.1589732909263755,-45.43758537975207
2112506,tutoiaMA,-2.923131203186718,-42.390624685079246
2112605,urbano santosMA,-3.2602482628067926,-43.2809544741321
2112704,vargem grandeMA,-3.7108729470129567,-43.8538063823314
2112803,vianaMA,-3.1563045461265524,-45.0025026316799
2112852,vila nova dos martiriosMA,-5.07480000168741,-48.080495537470064
2112902,vitoria do mearimMA,-3.5680912696802403,-44.92214017664027
2113009,vitorino freireMA,-4.2437259226700705,-45.31249946712647
2114007,ze docaMA,-3.259881634353199,-45.912613433047625
2200053,acauaPI,-8.305962585407835,-41.00167431773079
2200103,agricolandiaPI,-5.768187455725403,-42.68237224760944
2200202,agua brancaPI,-5.914075069622906,-42.62811980679431
2200251,alagoinha do piauiPI,-6.929342655641061,-40.91974302037771
2200277,alegrete do piauiPI,-7.200515435537018,-40.79750336211707
2200301,alto longaPI,-5.379440992370338,-42.154696145927716
2200400,altosPI,-5.014803289624361,-42.469715098408116
2200459,alvorada do gurgueiaPI,-8.456000202653133,-43.968368144541685
2200509,amarantePI,-6.370339524627068,-42.78783077817
2200608,angical do piauiPI,-6.10694739556667,-42.75039023845246
2200707,anisio de abreuPI,-9.214106266186127,-43.04196179310503
2200806,antonio almeidaPI,-7.219380107700049,-44.2027062635298
2200905,aroazesPI,-6.124476323674574,-41.8302919329177
2200954,aroeiras do itaimPI,-7.250345007213804,-41.53429857259193
2201002,arraialPI,-6.618082628826521,-42.52031341459333
2201051,assuncao do piauiPI,-5.879973772096401,-41.068778579177206
2201101,avelino lopesPI,-10.179701460381905,-43.94236421841973
2201150,baixa grande do ribeiroPI,-8.505752772482584,-45.16098042089871
2201176,barra d'alcantaraPI,-6.529597645873768,-42.106507492803665
2201200,barrasPI,-4.189928756011697,-42.36806463544084
2201309,barreiras do piauiPI,-10.00346409590111,-45.71040797561651
2201408,barro duroPI,-5.801867037149835,-42.50275695949625
2201507,batalhaPI,-4.0175809415218,-42.05787049270917
2201556,bela vista do piauiPI,-7.99614995311669,-41.855713439914354
2201572,belem do piauiPI,-7.389985184902173,-40.98241504216423
2201606,beneditinosPI,-5.499403971489609,-42.39992877388324
2201705,bertoliniaPI,-7.744980154932815,-43.877210841689575
2201739,betania do piauiPI,-8.113511890916644,-40.75119718164233
2201770,boa horaPI,-4.354201932944178,-42.10595357147571
2201804,bocainaPI,-6.905988934138551,-41.30419714480622
2201903,bom jesusPI,-9.245738488332236,-44.5402003192691
2201919,bom principio do piauiPI,-3.1574074872206856,-41.630631212474334
2201929,bonfim do piauiPI,-9.171356767568222,-42.875808577117574
2201945,boqueirao do piauiPI,-4.540183879785,-42.111510738708965
2201960,brasileiraPI,-4.120829090269268,-41.63662125184487
2201988,brejo do piauiPI,-8.382423536022854,-42.790948646922935
2202000,buriti dos lopesPI,-3.239248596478735,-41.804180372447064
2202026,buriti dos montesPI,-5.162304315804892,-41.19988066393341
2202059,cabeceiras do piauiPI,-4.432025953457654,-42.33367937453647
2202075,cajazeiras do piauiPI,-6.7818584153263455,-42.45931131279728
2202083,cajueiro da praiaPI,-2.9927054473658425,-41.36160271847335
2202091,caldeirao grande do piauiPI,-7.3079991586645745,-40.62280792306017
2202109,campinas do piauiPI,-7.656540629486,-41.87137290003702
2202117,campo alegre do fidalgoPI,-8.282815195603808,-41.821476100824235
